ZIP,YEAR,SEX,Group - 10 Year,POPULATION
92056,2012,Male,60 to 69,2257
92029,2012,Male,60 to 69,1175
91902,2012,Male,60 to 69,911
92071,2012,Male,60 to 69,2432
92103,2012,Male,60 to 69,1680
91905,2012,Male,60 to 69,122
92114,2012,Male,60 to 69,2627
92117,2012,Male,60 to 69,2128
92124,2012,Male,60 to 69,1178
92069,2012,Male,60 to 69,1582
91911,2012,Male,60 to 69,2737
92120,2012,Male,60 to 69,1360
91934,2012,Male,60 to 69,69
91913,2012,Male,60 to 69,1181
92101,2012,Male,60 to 69,1871
92106,2012,Male,60 to 69,1156
92060,2012,Male,60 to 69,67
92139,2012,Male,60 to 69,1327
91950,2012,Male,60 to 69,1822
92091,2012,Male,60 to 69,122
92037,2012,Male,60 to 69,2116
92019,2012,Male,60 to 69,2298
92140,2012,Male,60 to 69,1
92026,2012,Male,60 to 69,2288
92182,2012,Male,60 to 69,0
92128,2012,Male,60 to 69,2330
91916,2012,Male,60 to 69,158
91935,2012,Male,60 to 69,635
92145,2012,Male,60 to 69,1
92007,2012,Male,60 to 69,584
92058,2012,Male,60 to 69,795
92055,2012,Male,60 to 69,69
92064,2012,Male,60 to 69,2622
92130,2012,Male,60 to 69,1826
92136,2012,Male,60 to 69,2
91917,2012,Male,60 to 69,54
92057,2012,Male,60 to 69,2024
92059,2012,Male,60 to 69,56
91978,2012,Male,60 to 69,373
92027,2012,Male,60 to 69,2060
92108,2012,Male,60 to 69,589
91910,2012,Male,60 to 69,3058
92259,2012,Male,60 to 69,0
92110,2012,Male,60 to 69,1225
92672,2012,Male,60 to 69,18
92078,2012,Male,60 to 69,1633
91914,2012,Male,60 to 69,517
92116,2012,Male,60 to 69,1336
92154,2012,Male,60 to 69,2761
92075,2012,Male,60 to 69,744
92126,2012,Male,60 to 69,3009
92161,2012,Male,60 to 69,0
92067,2012,Male,60 to 69,747
92134,2012,Male,60 to 69,0
92123,2012,Male,60 to 69,795
91901,2012,Male,60 to 69,1012
92173,2012,Male,60 to 69,824
92066,2012,Male,60 to 69,37
91962,2012,Male,60 to 69,140
92028,2012,Male,60 to 69,2710
92096,2012,Male,60 to 69,0
92036,2012,Male,60 to 69,359
92129,2012,Male,60 to 69,2316
92135,2012,Male,60 to 69,10
92115,2012,Male,60 to 69,1858
92008,2012,Male,60 to 69,1399
91977,2012,Male,60 to 69,2436
92011,2012,Male,60 to 69,1165
92093,2012,Male,60 to 69,12
92084,2012,Male,60 to 69,1918
91906,2012,Male,60 to 69,218
92054,2012,Male,60 to 69,1564
92010,2012,Male,60 to 69,709
92155,2012,Male,60 to 69,0
92105,2012,Male,60 to 69,1926
92102,2012,Male,60 to 69,1189
92104,2012,Male,60 to 69,1692
92004,2012,Male,60 to 69,389
91963,2012,Male,60 to 69,52
92003,2012,Male,60 to 69,236
92081,2012,Male,60 to 69,1080
92109,2012,Male,60 to 69,1688
91915,2012,Male,70 to 79,210
92084,2012,Male,70 to 79,1014
92065,2012,Male,70 to 79,790
92135,2012,Male,70 to 79,0
92083,2012,Male,70 to 79,526
92108,2012,Male,70 to 79,253
91948,2012,Male,70 to 79,21
92081,2012,Male,70 to 79,582
92107,2012,Male,70 to 79,487
92123,2012,Male,70 to 79,463
92019,2012,Male,70 to 79,1035
92126,2012,Male,70 to 79,1210
92009,2012,Male,70 to 79,837
92116,2012,Male,70 to 79,451
92672,2012,Male,70 to 79,3
91916,2012,Male,70 to 79,50
92103,2012,Male,70 to 79,847
92118,2012,Male,70 to 79,634
92066,2012,Male,70 to 79,16
92028,2012,Male,70 to 79,1577
91917,2012,Male,70 to 79,15
92155,2012,Male,70 to 79,1
92106,2012,Male,70 to 79,590
91906,2012,Male,70 to 79,134
92105,2012,Male,70 to 79,982
92134,2012,Male,70 to 79,0
92037,2012,Male,70 to 79,1463
92056,2012,Male,70 to 79,1374
91932,2012,Male,70 to 79,460
92140,2012,Male,70 to 79,0
92007,2012,Male,70 to 79,215
91942,2012,Male,70 to 79,695
92020,2012,Male,70 to 79,1267
92113,2012,Male,70 to 79,594
92096,2012,Male,70 to 79,0
92057,2012,Male,70 to 79,1240
91901,2012,Male,70 to 79,491
91935,2012,Male,70 to 79,268
92127,2012,Male,70 to 79,573
92161,2012,Male,70 to 79,0
91980,2012,Male,70 to 79,4
92021,2012,Male,70 to 79,1389
92121,2012,Male,70 to 79,68
92067,2012,Male,70 to 79,359
92536,2012,Male,70 to 79,15
92109,2012,Male,70 to 79,809
91962,2012,Male,70 to 79,46
92059,2012,Male,70 to 79,37
92082,2012,Male,70 to 79,560
92111,2012,Male,70 to 79,1032
91910,2012,Male,70 to 79,1624
91931,2012,Male,70 to 79,14
91905,2012,Male,70 to 79,69
91914,2012,Male,70 to 79,255
91950,2012,Male,70 to 79,1114
92104,2012,Male,70 to 79,641
92014,2012,Male,70 to 79,630
92145,2012,Male,70 to 79,2
92091,2012,Male,70 to 79,59
92182,2012,Male,70 to 79,0
91913,2012,Male,70 to 79,515
92173,2012,Male,70 to 79,464
92136,2012,Male,70 to 79,0
92154,2012,Male,70 to 79,1551
92124,2012,Male,70 to 79,522
92120,2012,Male,70 to 79,892
91945,2012,Male,70 to 79,467
92139,2012,Male,70 to 79,666
92010,2012,Male,70 to 79,328
92070,2012,Male,70 to 79,34
91911,2012,Male,70 to 79,1753
92003,2012,Male,70 to 79,184
92117,2012,Male,70 to 79,1285
92128,2012,Male,70 to 79,1359
92011,2012,Male,70 to 79,647
92115,2012,Male,70 to 79,876
92069,2012,Male,70 to 79,741
91963,2012,Male,70 to 79,24
91934,2012,Male,70 to 79,32
92054,2012,Male,70 to 79,757
92027,2012,Male,70 to 79,953
92110,2012,Male,70 to 79,549
92008,2012,Male,70 to 79,693
92129,2012,Male,70 to 79,857
92060,2012,Male,70 to 79,33
92024,2012,Male,70 to 79,1195
92004,2012,Male,70 to 79,300
92130,2012,Male,70 to 79,634
92259,2012,Male,70 to 79,0
92075,2012,Male,70 to 79,445
92055,2012,Male,70 to 79,14
92102,2012,Male,70 to 79,571
92114,2012,Male,70 to 79,1425
92064,2012,Male,70 to 79,1110
91902,2012,Male,70 to 79,557
92086,2012,Male,70 to 79,71
92071,2012,Male,70 to 79,1066
92093,2012,Male,70 to 79,12
92061,2012,Male,70 to 79,75
92026,2012,Male,70 to 79,1205
92058,2012,Male,70 to 79,464
92078,2012,Male,70 to 79,1047
92036,2012,Male,70 to 79,206
91977,2012,Male,70 to 79,1201
92131,2012,Male,70 to 79,601
92119,2012,Male,70 to 79,793
92101,2012,Male,70 to 79,1018
92025,2012,Male,70 to 79,817
91978,2012,Male,70 to 79,159
92040,2012,Male,70 to 79,928
92122,2012,Male,70 to 79,910
91941,2012,Male,70 to 79,858
92029,2012,Male,70 to 79,605
92126,2012,Male,80+,574
92008,2012,Male,80+,582
91935,2012,Male,80+,114
92117,2012,Male,80+,1013
92084,2012,Male,80+,710
91948,2012,Male,80+,7
92086,2012,Male,80+,28
92028,2012,Male,80+,916
92120,2012,Male,80+,775
91905,2012,Male,80+,18
91902,2012,Male,80+,307
92134,2012,Male,80+,1
91915,2012,Male,80+,88
92127,2012,Male,80+,451
91950,2012,Male,80+,766
92036,2012,Male,80+,82
92122,2012,Male,80+,764
92103,2012,Male,80+,592
91910,2012,Male,80+,1181
91962,2012,Male,80+,23
92078,2012,Male,80+,973
92026,2012,Male,80+,911
92161,2012,Male,80+,0
92106,2012,Male,80+,454
92145,2012,Male,80+,3
91911,2012,Male,80+,1199
92027,2012,Male,80+,587
92059,2012,Male,80+,18
92007,2012,Male,80+,149
92124,2012,Male,80+,267
92128,2012,Male,80+,1336
92129,2012,Male,80+,341
92116,2012,Male,80+,234
92140,2012,Male,80+,0
92067,2012,Male,80+,206
92118,2012,Male,80+,488
92056,2012,Male,80+,1298
92108,2012,Male,80+,241
92071,2012,Male,80+,643
92019,2012,Male,80+,619
92131,2012,Male,80+,231
92104,2012,Male,80+,375
92123,2012,Male,80+,396
91934,2012,Male,80+,14
92107,2012,Male,80+,346
91917,2012,Male,80+,10
92672,2012,Male,80+,1
92111,2012,Male,80+,680
92259,2012,Male,80+,0
92173,2012,Male,80+,277
92155,2012,Male,80+,0
91945,2012,Male,80+,346
92139,2012,Male,80+,378
92040,2012,Male,80+,522
92081,2012,Male,80+,444
92096,2012,Male,80+,0
91916,2012,Male,80+,25
92113,2012,Male,80+,327
92136,2012,Male,80+,0
92083,2012,Male,80+,295
91942,2012,Male,80+,726
91913,2012,Male,80+,230
92061,2012,Male,80+,32
92091,2012,Male,80+,27
91963,2012,Male,80+,15
92060,2012,Male,80+,15
92135,2012,Male,80+,0
92119,2012,Male,80+,618
92058,2012,Male,80+,307
92093,2012,Male,80+,8
91901,2012,Male,80+,244
92109,2012,Male,80+,586
92055,2012,Male,80+,12
91941,2012,Male,80+,640
92004,2012,Male,80+,187
91977,2012,Male,80+,700
92114,2012,Male,80+,607
92010,2012,Male,80+,257
92025,2012,Male,80+,626
92037,2012,Male,80+,1280
92110,2012,Male,80+,487
92070,2012,Male,80+,11
91978,2012,Male,80+,105
92069,2012,Male,80+,452
92011,2012,Male,80+,437
92009,2012,Male,80+,442
92102,2012,Male,80+,340
92021,2012,Male,80+,772
92057,2012,Male,80+,874
91931,2012,Male,80+,3
91914,2012,Male,80+,117
92082,2012,Male,80+,306
92121,2012,Male,80+,24
91932,2012,Male,80+,291
92536,2012,Male,80+,10
91906,2012,Male,80+,49
92065,2012,Male,80+,419
92101,2012,Male,80+,547
92003,2012,Male,80+,122
92054,2012,Male,80+,475
92014,2012,Male,80+,296
92182,2012,Male,80+,0
92029,2012,Male,80+,301
92066,2012,Male,80+,14
92130,2012,Male,80+,310
92115,2012,Male,80+,653
92020,2012,Male,80+,887
92064,2012,Male,80+,666
91980,2012,Male,80+,4
92154,2012,Male,80+,772
92075,2012,Male,80+,251
92024,2012,Male,80+,1031
92105,2012,Male,80+,536
92064,2012,Male,Under 10,2769
92081,2012,Male,Under 10,1943
92057,2012,Male,Under 10,3924
92122,2012,Male,Under 10,2120
92020,2012,Male,Under 10,4178
92107,2012,Male,Under 10,1255
92105,2012,Male,Under 10,6045
92026,2012,Male,Under 10,3620
91978,2012,Male,Under 10,543
92145,2012,Male,Under 10,0
92117,2012,Male,Under 10,2892
92096,2012,Male,Under 10,0
92021,2012,Male,Under 10,4540
92078,2012,Male,Under 10,3192
92173,2012,Male,Under 10,2259
92028,2012,Male,Under 10,2941
92054,2012,Male,Under 10,2617
92154,2012,Male,Under 10,5216
92121,2012,Male,Under 10,261
92259,2012,Male,Under 10,0
92130,2012,Male,Under 10,3599
92101,2012,Male,Under 10,1221
92029,2012,Male,Under 10,1090
92009,2012,Male,Under 10,2782
92139,2012,Male,Under 10,2642
92008,2012,Male,Under 10,1387
92102,2012,Male,Under 10,3453
91905,2012,Male,Under 10,118
92119,2012,Male,Under 10,1193
91941,2012,Male,Under 10,1957
92066,2012,Male,Under 10,14
92113,2012,Male,Under 10,4474
92123,2012,Male,Under 10,2035
91931,2012,Male,Under 10,20
92058,2012,Male,Under 10,1733
92536,2012,Male,Under 10,14
91902,2012,Male,Under 10,1007
92082,2012,Male,Under 10,1052
92004,2012,Male,Under 10,258
92134,2012,Male,Under 10,0
92111,2012,Male,Under 10,3048
91916,2012,Male,Under 10,95
91980,2012,Male,Under 10,10
91962,2012,Male,Under 10,84
91917,2012,Male,Under 10,48
92025,2012,Male,Under 10,4066
91915,2012,Male,Under 10,2097
91901,2012,Male,Under 10,965
91911,2012,Male,Under 10,5985
92672,2012,Male,Under 10,597
92070,2012,Male,Under 10,25
92120,2012,Male,Under 10,1365
91913,2012,Male,Under 10,3273
92086,2012,Male,Under 10,56
92127,2012,Male,Under 10,3467
91914,2012,Male,Under 10,1261
92136,2012,Male,Under 10,0
92014,2012,Male,Under 10,536
92114,2012,Male,Under 10,4553
91942,2012,Male,Under 10,2242
92126,2012,Male,Under 10,4705
92069,2012,Male,Under 10,3747
92104,2012,Male,Under 10,2788
92083,2012,Male,Under 10,3278
92007,2012,Male,Under 10,566
91935,2012,Male,Under 10,481
91950,2012,Male,Under 10,4234
92075,2012,Male,Under 10,602
92019,2012,Male,Under 10,2668
92129,2012,Male,Under 10,3437
92135,2012,Male,Under 10,12
92055,2012,Male,Under 10,2837
92124,2012,Male,Under 10,2619
91963,2012,Male,Under 10,85
92010,2012,Male,Under 10,911
92056,2012,Male,Under 10,3329
92059,2012,Male,Under 10,133
92155,2012,Male,Under 10,2
92128,2012,Male,Under 10,2792
92065,2012,Male,Under 10,2294
92108,2012,Male,Under 10,916
92106,2012,Male,Under 10,1162
92118,2012,Male,Under 10,921
91934,2012,Male,Under 10,41
92109,2012,Male,Under 10,2110
92067,2012,Male,Under 10,490
92093,2012,Male,Under 10,3
92103,2012,Male,Under 10,1208
92061,2012,Male,Under 10,192
92011,2012,Male,Under 10,1335
92161,2012,Male,Under 10,0
92037,2012,Male,Under 10,1914
92140,2012,Male,Under 10,0
91906,2012,Male,Under 10,263
92131,2012,Male,Under 10,2424
92003,2012,Male,Under 10,206
92024,2012,Male,Under 10,2971
92116,2012,Male,Under 10,1778
91932,2012,Male,Under 10,1914
92091,2012,Male,Under 10,111
92084,2012,Male,Under 10,3645
91948,2012,Male,Under 10,23
92071,2012,Male,Under 10,3369
92060,2012,Male,Under 10,21
91945,2012,Male,Under 10,1849
91977,2012,Male,Under 10,4585
92040,2012,Male,Under 10,2824
91910,2012,Male,Under 10,5234
92115,2012,Male,Under 10,3927
92110,2012,Male,Under 10,1437
92036,2012,Male,Under 10,177
92027,2012,Male,Under 10,4164
92182,2012,Male,Under 10,0
